0|25°0.1423|121°25.1911|2016-05-11 06:41:59|1|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:14:49|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:14:50|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:14:51|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:14:52|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:14:53|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:14:54|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:14:55|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:14:56|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:14:57|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:14:58|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:09|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:10|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:11|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:12|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:13|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:14|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:15|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:16|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:17|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:18|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:19|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:20|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:21|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:22|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:23|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:24|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:25|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:26|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:27|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:28|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:29|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:30|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:31|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:32|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:33|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:34|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:35|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:36|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:37|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:38|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:39|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:40|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:41|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:42|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:43|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:44|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:45|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:46|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:47|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:48|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:49|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:50|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:51|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:52|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:53|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:15:54|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:58|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:15:59|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:16:00|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:16:01|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:16:02|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:16:03|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:16:04|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:16:05|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:16:06|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:16:07|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:08|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:09|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:10|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:11|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:12|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:13|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:14|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:15|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:16|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:17|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:18|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:19|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:20|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:21|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:22|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:23|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:24|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:25|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:26|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:27|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:28|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:29|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:30|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:31|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:32|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:33|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:34|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:35|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:36|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:37|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:38|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:39|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:40|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:41|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:42|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:43|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:44|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:45|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:46|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:47|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:48|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:49|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:50|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:51|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:52|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:53|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:54|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:55|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:56|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:57|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:58|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:16:59|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:17:00|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:17:01|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:17:02|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:17:03|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:17:04|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:17:05|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:17:06|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:17:10|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:17:11|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:17:12|0|0.0°
0|25°0.1407|121°25.1907|2016-05-11 07:17:13|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:17|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:18|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:19|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:20|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:21|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:22|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:23|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:24|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:25|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:26|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:27|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:28|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:29|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:30|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:31|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:32|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:33|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:34|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:35|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:36|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:37|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:38|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:39|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:45|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:46|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:47|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:48|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:49|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:50|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:51|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:52|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:53|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:54|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:55|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:56|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:57|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:58|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:17:59|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:00|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:01|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:02|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:03|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:04|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:05|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:06|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:07|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:08|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:09|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:10|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:11|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:12|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:13|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:14|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:15|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:16|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:17|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:18|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:19|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:20|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:21|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:22|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:23|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:24|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:25|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:26|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:27|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:28|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:29|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:30|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:31|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:32|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:33|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:34|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:35|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:36|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:37|0|0.0°
0|25°0.1410|121°25.1907|2016-05-11 07:18:38|0|0.0°
0|25°0.1408|121°25.1905|2016-05-11 07:18:39|0|0.0°
0|25°0.1408|121°25.1907|2016-05-11 07:18:40|0|0.0°
0|25°0.1408|121°25.1905|2016-05-11 07:18:41|0|0.0°
0|25°0.1408|121°25.1905|2016-05-11 07:18:42|0|0.0°
0|25°0.1408|121°25.1905|2016-05-11 07:18:43|0|0.0°
